"seller_id","orders_first_90d","avg_review_score_90d","avg_order_value_90d","months_active","total_orders","survived_month_12","seller_state","seller_segment","survival_status"
"56db5c0782e8f7ddc9343f9576ff6d16",1,1.00,192.90,18.6,2,0,"SC","Critical Risk","Churned"
"56f413900b5166ab4d730e9ac0b12cb0",3,4.67,64.75,0.5,3,0,"SP","At Risk","Churned"
"570d4583587a5fe2d47c7be89b91ad27",2,5.00,74.46,0.2,2,0,"SP","At Risk","Churned"
"575df70bde3f9f2b30bf8d2e9910d725",1,5.00,233.60,22.6,27,1,"SP","Critical Risk","Survived"
"578460d8319c51dab351cd9db95eadfe",1,3.00,270.45,0.0,1,0,"GO","Critical Risk","Churned"
"578fa3a9cb6b6dceab39231ad59cdaca",1,5.00,105.39,7.5,3,0,"CE","Critical Risk","Churned"
"579891617139df7d8671d373f0669622",3,5.00,47.24,13.0,8,0,"RJ","At Risk","Churned"
"57c764b4a836300be881e2ff86e449f9",9,4.56,108.06,18.9,29,1,"SP","Growing","Survived"
"57e632711dec9ec14ca7546769483e7e",6,4.86,121.73,18.3,62,1,"SC","Growing","Survived"
"57fe6232e67823593374a2281d7a8af8",3,4.67,35.09,9.0,8,0,"SP","At Risk","Churned"
"582d4f8675b945722eda7c0cb61ba4c7",10,4.64,114.67,18.7,59,1,"SP","Growing","Survived"
"585175ec331ea177fa47199e39a6170a",1,5.00,3602.47,0.0,1,0,"MG","Critical Risk","Churned"
"586a871d4f1221763fddb6ceefdeb95e",1,1.00,119.74,0.0,1,0,"RS","Critical Risk","Churned"
"5882820ef11c4c068eea0677a7a879b4",2,4.00,41.41,15.7,14,1,"RS","At Risk","Survived"
"5882f40daf39bc2a465e0cb453ddc222",1,2.00,698.90,0.0,1,0,"SP","Critical Risk","Churned"
"58e4b302b54937e55a678c4d15111da4",1,5.00,64.42,5.0,3,0,"PR","Critical Risk","Churned"
"59417c56835dd8e2e72f91f809cd4092",8,4.25,2949.70,8.3,18,0,"SP","Growing","Churned"
"5962468f885ea01a1b6a97a218797b0a",3,4.33,127.46,5.9,8,0,"PR","At Risk","Churned"
"59b22a78efb79a4797979612b885db36",37,3.86,179.85,13.4,125,1,"MG","Critical Risk","Survived"
"59cd88080b93f3c18508673122d26169",5,4.83,44.89,4.5,10,0,"SP","At Risk","Churned"
"59fb871bf6f4522a87ba567b42dafecf",1,1.00,126.25,18.4,126,1,"SP","Critical Risk","Survived"
"5a8e7d5003a1f221f9e1d6e411de7c23",1,3.00,74.73,23.0,139,1,"SP","Critical Risk","Survived"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc",7,4.88,42.12,9.9,39,0,"SP","Growing","Churned"
"5aaa890629f83706d8d9bfecd8377c1c",1,1.00,66.82,0.0,1,0,"RJ","Critical Risk","Churned"
"5ab05b6d86d417796c69ffd6774ec832",2,5.00,117.37,19.4,10,1,"SP","At Risk","Survived"
"5abb8ea023c77787f2c15da891c8d384",7,4.00,202.20,9.6,13,0,"SC","Growing","Churned"
"5b179e9e8cc7ab6fd113a46ca584da81",4,1.67,119.53,11.5,34,1,"SP","At Risk","Survived"
"5b33b527da3c5b969cc99dc435cad09a",9,3.89,168.65,18.7,16,0,"PR","Growing","Churned"
"5b35136197710e16ac5e7b7c2bd4ea85",2,4.33,235.19,7.6,7,0,"RJ","At Risk","Churned"
"5b581417df4480f632484ba681e53944",2,3.00,209.00,6.6,12,0,"SC","At Risk","Churned"
"5b664594895aefb418afaee6d40a9a23",2,4.50,54.19,18.9,16,1,"RJ","At Risk","Survived"
"5b67882648febfb6e1225e6ad7164f6b",10,4.33,111.48,13.2,27,1,"PR","Growing","Survived"
"5b8154610ebb21fb90eb587365e673df",7,4.14,181.44,12.8,38,1,"SP","Growing","Survived"
"5b925e1d006e9476d738aa200751b73b",28,4.65,165.17,10.6,63,1,"SP","High Potential","Survived"
"5b92bfa4120daa27c574daa2e386c693",1,3.00,24.96,0.0,1,0,"SP","Critical Risk","Churned"
"5b97c06a046398e7005b2b7c0d707a92",4,3.25,442.40,2.1,4,0,"MG","At Risk","Churned"
"5bba18b40e8c973b0f32e748004775b0",1,5.00,784.80,0.0,1,0,"SP","Critical Risk","Churned"
"5bc237df65098fe211bb4818f4d26d78",1,4.00,74.49,7.3,2,0,"MG","Critical Risk","Churned"
"5bffbafbb22daf6d3bfc216a46db8708",19,4.85,265.24,4.0,21,0,"RJ","High Potential","Churned"
"5c243662ce92d84573bfaff24c3e3700",27,4.21,374.99,12.6,98,1,"SP","High Potential","Survived"
"5c603ffb38cbbf25a0e0698941324143",2,1.00,196.81,0.1,2,0,"MG","At Risk","Churned"
"5c6d4016c2a288f074fa0848a2b653d2",10,4.30,87.40,10.9,32,1,"SP","Growing","Survived"
"5c853bb56f70f4d14218944bae111d7a",5,3.50,16.10,18.2,23,0,"SP","At Risk","Churned"
"5cbbd5a299cab112b7bf23862255e43e",11,4.42,69.78,11.2,36,1,"PR","Growing","Survived"
"5cf13accae3222c70a9cac40818ae839",15,4.31,87.58,19.5,149,1,"MG","Growing","Survived"
"5cf1ec37aea089f45110c70653a166ab",2,3.00,32.66,8.5,3,0,"SP","At Risk","Churned"
"5d043cd5512d4bd2f88e5ccdd5736c38",1,2.00,714.91,0.0,1,0,"SP","Critical Risk","Churned"
"5d378b73ab7dd6f0418d743e5dcb0bd1",7,3.86,1948.04,1.2,7,0,"SP","Growing","Churned"
"5d3bb11474a06bdc23fb9e89f1164ee0",10,4.80,192.21,13.5,31,1,"SP","Growing","Survived"
"5d505d2298ad549e4e4e835562fa0c1e",2,5.00,139.07,0.6,2,0,"SP","At Risk","Churned"
"5d9dc90a686a8fddacffab6bab5653a3",4,4.50,69.62,10.6,12,1,"SP","At Risk","Survived"
"5dc4bdaf869e8c77c648078cbe8d59c2",1,1.00,327.49,0.0,1,0,"SC","Critical Risk","Churned"
"5dceca129747e92ff8ef7a997dc4f8ca",65,4.46,220.93,17.1,325,1,"SP","High Potential","Survived"
"5e106d93b717c2682b9383da480364a1",1,5.00,467.61,0.0,1,0,"PR","Critical Risk","Churned"
"5ee7fd217d08dfe5d3e2f51f96a12c9a",1,5.00,185.55,14.3,9,0,"SP","Critical Risk","Churned"
"5eeb9c756d9780b96283e5a2ac6da334",3,3.33,361.44,9.4,9,0,"SP","At Risk","Churned"
"5f0057b677eb963672bf05dfa3f16c34",2,5.00,91.52,4.5,5,0,"SP","At Risk","Churned"
"5f06030071324cc52bf0304014ac7234",4,4.00,221.08,0.2,4,0,"SP","At Risk","Churned"
"5f1dc28029d2c244352a68107ec2b542",6,4.71,33.97,17.1,62,1,"SP","Growing","Survived"
"5f2684dab12e59f83bef73ae57724e45",1,5.00,142.34,23.1,68,1,"SP","Critical Risk","Survived"
"5f7300535881cef3b625fd683cf7d145",1,3.00,46.01,9.3,10,0,"RS","Critical Risk","Churned"
"5fd924b4836098a5be0ecf81ba054ce0",7,4.00,160.54,1.4,7,0,"SP","Growing","Churned"
"6039e27294dc75811c0d8a39069f52c0",7,4.00,197.77,18.0,64,1,"SP","Growing","Survived"
"60ad151920c4f6f3ebbe8cfdf6166779",2,1.00,75.34,0.1,2,0,"SP","At Risk","Churned"
"612a743d294c27884fb7b80d2b19ba35",1,4.00,43.01,18.9,2,0,"PR","Critical Risk","Churned"
"615005a3ef192c00c6f0e977cee3d2bc",5,4.33,43.32,4.3,10,0,"SP","At Risk","Churned"
"6179a28a13a726c29b3bf54c070dccab",2,3.00,343.12,1.8,2,0,"MG","At Risk","Churned"
"61b893c57e33626afb104d4112b1be76",1,1.00,88.09,0.0,1,0,"MG","Critical Risk","Churned"
"61f159ef6da2d441951d2c0efa719362",2,1.00,65.96,0.2,2,0,"ES","At Risk","Churned"
"620c87c171fb2a6dd6e8bb4dec959fc6",25,4.63,211.63,23.0,738,1,"RJ","High Potential","Survived"
"6219ba2359cfb97f2e38fd4c321eb309",4,3.33,89.80,9.4,6,0,"SP","At Risk","Churned"
"624f4ece8da4aafb77699233d480f8ef",1,5.00,237.45,22.8,53,1,"SP","Critical Risk","Survived"
"62760d278921b5f352461620d68a9cee",3,3.67,150.03,0.3,3,0,"SP","At Risk","Churned"
"6288c69c4ce638e59925e59193f98b16",8,4.13,341.50,16.8,22,1,"SP","Growing","Survived"
"62c50c1af4dfdc4149d25c5222043d39",2,5.00,150.77,11.7,14,1,"SP","At Risk","Survived"
"63272377184e969942f7fff221be858d",2,5.00,108.12,0.0,2,0,"SP","At Risk","Churned"
"6338ea67c41078a46ad99cc009654956",6,4.71,88.60,18.7,37,1,"RS","Growing","Survived"
"633ecdf879b94b5337cca303328e4a25",6,1.80,187.58,0.2,6,0,"SP","Critical Risk","Churned"
"638cba8be1fb599bbb76fd6948351eb3",9,4.71,32.66,4.8,17,0,"SP","Growing","Churned"
"63b464dbf392c7b80d12d932fa7cafed",4,3.75,181.72,12.0,37,1,"SP","At Risk","Survived"
"63b9ae557efed31d1f7687917d248a8d",1,5.00,24.52,4.4,5,0,"SP","Critical Risk","Churned"
"63bc58679c44e8a998792119fd7ad23e",1,1.00,34.01,0.0,1,0,"SP","Critical Risk","Churned"
"63ffcb71394dd8ea3872ed9ffda17c74",7,2.14,37.98,5.8,17,0,"RJ","Critical Risk","Churned"
"6426d21aca402a131fc0a5d0960a3c90",15,4.13,66.42,4.7,23,0,"SP","Growing","Churned"
"643214e62b870443ccbe55ab29a4dccf",17,4.47,83.81,10.9,66,1,"SP","High Potential","Survived"
"64b87978a11c1ea7501a89eabe8c2c1a",7,2.00,84.55,0.5,7,0,"SP","Critical Risk","Churned"
"6560211a19b47992c3666cc44a7e94c0",120,3.94,71.20,18.6,1854,1,"SP","Critical Risk","Survived"
"6562efe88ce0826a4ca4f189f03b4b84",4,4.22,60.44,10.0,9,0,"PR","At Risk","Churned"
"656591be56071d4c9ef4e5fee78a578a",7,4.64,183.75,2.1,7,0,"SP","Growing","Churned"
"6576fd3e23c88f0e5d4d23f39bba0542",1,1.00,25.46,0.0,1,0,"SP","Critical Risk","Churned"
"659e8466eb3ff1b0e8740d74fb7bbedd",2,4.00,189.02,11.8,11,1,"BA","At Risk","Survived"
"65a7c0788e4d632ccb5e1b594b87f0bb",1,5.00,126.92,4.3,3,0,"SP","Critical Risk","Churned"
"65c255b299faf2d12050937cc219c46c",2,4.50,55.04,1.2,2,0,"SP","At Risk","Churned"
"6614814a00d344b846ae209f95ee7e3f",1,1.00,25.69,0.0,1,0,"SP","Critical Risk","Churned"
"6624bc09786f0e41ae48dfc5eeb1a9e2",1,5.00,107.01,0.0,1,0,"MG","Critical Risk","Churned"
"6650fcccd8cd2f7e55ffa524f30c4c59",3,2.67,231.90,2.1,3,0,"SP","At Risk","Churned"
"66922902710d126a0e7d26b0e3805106",11,4.55,115.13,15.5,151,1,"MG","Growing","Survived"
"669ae81880e08f269a64487cfb287169",31,4.33,94.67,18.8,162,1,"SC","High Potential","Survived"
"66dc1b1632bd6a3e508510c5b3492107",7,3.57,84.31,13.0,37,1,"SP","Growing","Survived"
"66e0557ecc2b4dbea057e93f215f68d8",5,4.80,474.27,8.8,31,0,"SP","At Risk","Churned"
"66fd84ee7528c0c0de85d0f44a73d5ab",9,2.89,84.85,4.3,11,0,"RS","Critical Risk","Churned"
"670a9dda115b5a88b18cfadee8de2332",3,4.67,100.99,11.7,11,1,"SP","At Risk","Survived"
"67225bff54a172ff67579aaf583efd78",6,4.33,187.12,4.7,8,0,"PA","Growing","Churned"
"6750d71153f00fc58829af2a8ef1bcf1",4,4.20,687.75,4.4,6,0,"RJ","At Risk","Churned"
"679769a98cfcc6da877c8486ff1c13f3",6,4.67,342.10,18.1,21,1,"MG","Growing","Survived"
"67bf6941ba2f1fa1d02c375766bc3e53",3,4.33,341.20,11.5,16,1,"PR","At Risk","Survived"
"67e43d802fde8cfd3f9580124f8167d1",2,1.00,26.12,0.6,2,0,"SP","At Risk","Churned"
"68f86ba270525243e68ae74044f992b9",1,3.00,84.24,11.8,11,1,"RJ","Critical Risk","Survived"
"6902157ee16728322d61a1321fa79e58",2,3.00,95.72,0.5,2,0,"SP","At Risk","Churned"
"6989574bd97d9773f10d232b6c07da59",3,5.00,412.71,16.3,7,0,"PR","At Risk","Churned"
"69a43819c758c65a5befb0b471c954d7",1,4.00,115.40,3.1,2,0,"PR","Critical Risk","Churned"
"6a0cbc8af2e8abd1bdfb777943d174c6",4,5.00,119.06,14.1,35,1,"SP","At Risk","Survived"
"6a51fc556dab5f766ced6fbc860bc613",8,4.09,193.32,16.7,26,1,"SP","Growing","Survived"
"6a8b085f816a1f75f92dbac6eb545f8f",21,4.64,55.32,13.0,127,1,"SP","High Potential","Survived"
"6b15924333bd1a741595fe981ea04822",8,4.63,40.88,5.1,21,0,"SP","Growing","Churned"
"6b243f80ed07b10f0e8aa0f21a205f3c",7,4.00,101.53,13.4,79,1,"PR","Growing","Survived"
"6b2612338467c08c9b25f0cc55b1578d",1,4.00,113.87,0.0,1,0,"PR","Critical Risk","Churned"
"6b9b80d53ba3676eafe60268a810b5a1",6,4.00,101.56,6.9,10,0,"SP","Growing","Churned"
"6bb0724edf0b62fb91ac404873a97241",1,5.00,146.01,13.5,17,1,"SP","Critical Risk","Survived"
"6bcb2352a2a0c38b845f598298ab9d26",1,5.00,31.00,3.5,2,0,"PR","Critical Risk","Churned"
"6bd69102ab48df500790a8cecfc285c2",2,3.00,1310.76,10.6,5,1,"SP","At Risk","Survived"
"6c12e40690c335dbc2f68a4134d30dc1",8,4.43,705.91,17.7,16,1,"PR","Growing","Survived"
"6c177e38df6d3f34182b1f1d427231bf",12,4.50,174.80,18.7,55,0,"PR","Growing","Churned"
"6c1b6d0c604b776f844125f911eb7377",5,3.40,104.90,1.3,5,0,"SP","At Risk","Churned"
"6c7d50c24b3ccd2fd83b44d8bb34e073",31,4.45,85.29,13.4,114,1,"SP","High Potential","Survived"
"6c9875b2f94ba781186f0c1aed8d1687",2,5.00,15.76,2.8,2,0,"SP","At Risk","Churned"
"6cd68b3ed6d59aaa9fece558ad360c0a",32,4.48,83.77,15.1,149,1,"MG","High Potential","Survived"
"6cf476a4ca74498db55cbccdaa9dcfb6",1,5.00,594.46,7.9,6,0,"SP","Critical Risk","Churned"
"6d04126aba80df143fd038e711b8fd96",1,1.00,108.86,0.0,1,0,"RJ","Critical Risk","Churned"
"6d1b9c9579132c87d2703ec38c30f2c5",2,4.00,85.49,4.3,4,0,"PR","At Risk","Churned"
"6d22a1fcebb6dd08c9cd90b92a93e8d0",5,3.60,59.26,5.1,12,0,"SC","At Risk","Churned"
"6d2f2e3b539480db1e0842b3a4e32e6e",3,4.33,79.04,0.4,3,0,"SP","At Risk","Churned"
"6d66611d7c44cc30ce351abc49a68421",9,4.22,92.75,19.0,166,1,"SP","Growing","Survived"
"6d7f8d9d594e28796b6b3205b00f459c",3,3.67,159.00,2.1,3,0,"PR","At Risk","Churned"
"6d803cb79cc31c41c4c789a75933b3c7",16,4.67,132.19,10.6,58,1,"SP","High Potential","Survived"
"6d988d6174a2c27441597174f8905515",1,5.00,20.67,16.5,19,1,"PR","Critical Risk","Survived"
"6da1992f915d77be95d7fa48b36904af",5,4.67,42.39,3.3,7,0,"SP","At Risk","Churned"
"6dc9bec584588412a6a338830946a3e4",2,1.50,333.92,0.5,2,0,"SP","At Risk","Churned"
"6df688df543f90e9b38f4319e75a9d88",13,4.17,42.81,9.8,40,0,"MG","Growing","Churned"
"6e0908ef4d4efadbc3cc2b74ea477cb0",5,4.25,67.74,6.9,8,0,"RJ","At Risk","Churned"
"6e85dc5ecd97a61094b89b046a509d8e",1,1.00,182.59,0.0,1,0,"SP","Critical Risk","Churned"
"6e864f5c4669eff3d98140a07cc50202",6,4.17,101.40,10.0,13,0,"SP","Growing","Churned"
"6ec1a01e866584bb679eb9b098345919",8,4.50,80.48,13.8,31,1,"SP","Growing","Survived"
"6edacfd9f9074789dad6d62ba7950b9c",25,4.52,83.84,19.6,208,1,"SP","High Potential","Survived"
"6ee85be3693ed79a8e80718743d80655",3,3.67,47.97,4.1,9,0,"SP","At Risk","Churned"
"6f1a1263039c76e68f40a8e536b1da6a",1,3.00,50.06,4.0,4,0,"SP","Critical Risk","Churned"
"6f229cc508fc6915ed5c499efd93baa4",1,5.00,155.64,12.2,13,1,"RJ","Critical Risk","Survived"
"6f892e20a171e98efe17fdb971ff319b",37,3.84,130.09,4.7,44,0,"SP","Critical Risk","Churned"
"6fc26fe110feebd80a433e1f012a84f9",5,4.50,68.89,18.8,35,1,"SP","At Risk","Survived"
"6fd52c528dcb38be2eea044946b811f8",16,4.29,102.69,11.9,67,1,"SP","High Potential","Survived"
"7008613ea464bad5cb9b83456e1e6a8f",1,5.00,55.60,22.7,127,1,"SC","Critical Risk","Survived"
"700f03c207639c22d933381ff60b35c2",1,5.00,415.68,13.9,4,0,"SP","Critical Risk","Churned"
"701938c450705b8ae65fc923b70f35c7",24,4.00,135.01,14.3,75,1,"SP","High Potential","Survived"
"702835e4b785b67a084280efca355756",1,5.00,18.56,0.0,1,0,"MG","Critical Risk","Churned"
"7040e82f899a04d1b434b795a43b4617",79,3.57,62.95,11.6,212,1,"SP","Critical Risk","Survived"
"709e16e2b25c7474d980076c6bfc4806",17,4.50,69.59,10.5,60,1,"SP","High Potential","Survived"
"70a12e78e608ac31179aea7f8422044b",25,3.52,66.69,19.3,315,1,"SP","Critical Risk","Survived"
"70b52a4cfc823994561b00bad161b4ed",1,3.00,69.52,17.1,8,0,"SP","Critical Risk","Churned"
"70c4eedec9cb4a85cda2f3f9673557b4",2,5.00,256.28,2.6,2,0,"SP","At Risk","Churned"
"70ee69419916dc13e3aed619061f996c",1,3.00,53.72,0.0,1,0,"SP","Critical Risk","Churned"
"70eea00b476a314817cefde4aad4f89a",6,4.67,832.89,18.6,108,1,"SP","Growing","Survived"
"70f84699be677ec988d1fa824aef7d90",1,5.00,270.71,15.4,5,1,"MG","Critical Risk","Survived"
"71039d19d4303bf9054d69e9a9236699",19,4.35,129.02,10.0,35,0,"SP","High Potential","Churned"
"710e3548e02bc1d2831dfc4f1b5b14d4",2,4.00,197.25,22.6,136,1,"PR","At Risk","Survived"
"712e6ed8aa4aa1fa65dab41fed5737e4",14,4.20,560.30,15.5,79,1,"SC","Growing","Survived"
"7142540dd4c91e2237acb7e911c4eba2",21,3.96,137.33,17.5,319,1,"SP","Critical Risk","Survived"
"715bbd5ba4e6b74cb0d2f29eb45058b0",13,4.64,67.75,11.5,62,1,"SP","Growing","Survived"
"7178e1eaa97257d8b6d4b80efd77a025",1,5.00,184.71,0.0,1,0,"SP","Critical Risk","Churned"
"7178f9f4dd81dcef02f62acdf8151e01",9,4.22,78.51,17.1,203,1,"SC","Growing","Survived"
"718539d38d07dd351c76db862760e2e2",18,4.86,44.65,10.1,37,0,"SP","High Potential","Churned"
"71dc18fd8cbf5fd77f45dd8b427abb34",2,5.00,139.95,10.1,4,0,"PR","At Risk","Churned"
"7202e2ba20579a9bd1acb29e61fe71f6",15,4.07,321.96,13.2,53,1,"SP","Growing","Survived"
"720e6cf846ea7572cbb66b743fb91e6c",1,5.00,68.55,0.0,1,0,"SP","Critical Risk","Churned"
"725c32fa80c2faacc4fc88450d27314e",12,4.77,88.91,19.1,89,1,"SP","Growing","Survived"
"7299e27ed73d2ad986de7f7c77d919fa",73,4.26,45.21,17.7,338,1,"MG","High Potential","Survived"
"729f06993dac8e860d4f02d7088ca48a",18,4.45,173.01,17.4,96,1,"SP","High Potential","Survived"
"72bc2cce903c872fe376a8faaa81d237",11,4.25,163.25,11.2,17,1,"SP","Growing","Survived"
"72c73be2b085b9d57650dd53eb2004c9",1,5.00,47.32,0.0,1,0,"SP","Critical Risk","Churned"
"7315baebc0572ff220d226283dc66728",2,4.00,38.11,2.1,2,0,"SP","At Risk","Churned"
"73a63f72308aa20a46f4b1632018f196",7,4.33,207.50,16.7,29,1,"PR","Growing","Survived"
"73da1880b39c71de2b262bc7720c1494",1,5.00,218.28,5.6,2,0,"SP","Critical Risk","Churned"
"740205fedfe4e90ca6857bc77db0f2b4",1,5.00,251.83,0.0,1,0,"SP","Critical Risk","Churned"
"7402d13c03a7e91366337cd1de471144",1,1.00,74.78,11.1,4,1,"PR","Critical Risk","Survived"
"744dac408745240a2c2528fb1b6028f3",22,4.68,257.42,16.0,79,1,"PR","High Potential","Survived"
"747c1cdcd1737dcfbd1547f6eb6f2cf3",1,4.00,121.60,4.4,2,0,"SP","Critical Risk","Churned"
"749e7cdabbaf72f16677859e27874ba5",1,1.00,61.74,0.0,1,0,"SP","Critical Risk","Churned"
"74bafed391319577bce6f4d2acc0589a",2,1.50,548.13,7.1,3,0,"SP","At Risk","Churned"
"74c7dec0a384d8a05950e629bd23bde9",5,3.60,49.78,2.9,5,0,"SP","At Risk","Churned"
"750303a20e9c56b2a6bc45cdce0b897d",6,4.63,288.63,11.7,54,1,"GO","Growing","Survived"
"751bdc4d83a466c7206cd42e8f426b03",8,2.55,67.39,14.5,54,1,"SP","Critical Risk","Survived"
"75745ef7bc7d4f3ea3380f6f5303f514",3,5.00,92.44,1.2,3,0,"DF","At Risk","Churned"
"7586919161935337bf6b6d7ff5779648",6,4.88,123.38,8.8,11,0,"RJ","Growing","Churned"
"75d34ebb1bd0bd7dde40dd507b8169c3",30,3.84,209.87,13.0,62,1,"BA","Critical Risk","Survived"
"75fbb52eda0cbc24f479d3b2fbfa8d3e",5,4.71,30.33,16.7,40,1,"GO","At Risk","Survived"
"75fdd0a732287f9497b179f6bd445d32",1,5.00,76.08,0.0,1,0,"SP","Critical Risk","Churned"
"76623fde66e6b63b59440fd34160512d",1,3.00,37.68,4.3,3,0,"SP","Critical Risk","Churned"
"76833248bbc0e65a0293ec62023e4396",2,5.00,1315.34,1.4,2,0,"SP","At Risk","Churned"
"768de2a4fc06aacecb9a586ccc30746a",3,5.00,49.17,9.4,14,0,"DF","At Risk","Churned"
"76c47a299e4a8fe992316a85865acbe9",2,4.00,58.59,12.0,6,1,"SP","At Risk","Survived"
"76d336555bb25f3165d2f0d6da719c40",2,2.00,176.82,0.4,2,0,"SP","At Risk","Churned"
"76d5af76d0271110f9af36c92573f765",3,4.67,573.54,22.2,131,1,"SP","At Risk","Survived"
"76d64c4aca3a7baf218bf93ef7fa768d",2,5.00,406.79,15.3,64,1,"PR","At Risk","Survived"
"76de363de16dacc923eec8daf91df504",1,1.00,128.02,6.0,2,0,"SC","Critical Risk","Churned"
"77128dec4bec4878c37ab7d6169d6f26",1,5.00,15.22,0.0,1,0,"SP","Critical Risk","Churned"
"7722b1df1b0e383e000397b2c11e3e19",17,4.00,70.30,19.5,134,1,"SP","High Potential","Survived"
"77530e9772f57a62c906e1c21538ab82",1,5.00,178.11,23.0,320,1,"PR","Critical Risk","Survived"
"77dcbb67ccb3659bd58eaf5661560a30",2,1.00,541.28,0.4,2,0,"RS","At Risk","Churned"
"7813ea3ebd9411dc600b4dd01f7a97b9",2,5.00,175.03,10.3,9,1,"SP","At Risk","Survived"
"782f78b632a43875dd5b53e3e49c9564",2,3.67,62.52,1.6,2,0,"SP","At Risk","Churned"
"784ba75dd9d20200c4caed3d7a77141a",7,4.29,601.93,10.0,21,0,"SP","Growing","Churned"
"78744a20ee2f80ba64f6804c25def2b8",3,3.33,591.14,11.4,6,1,"PE","At Risk","Survived"
"78ba5933c21686d1c2f64669c8c459e7",2,4.33,109.34,1.9,2,0,"SP","At Risk","Churned"
"78c99c6dff4eeae5be99bf635ed21e3f",11,4.06,60.28,6.4,31,0,"SP","Growing","Churned"
"78ef7e885d17f35e2382a47aae8b8cce",2,4.50,115.09,5.4,3,0,"RS","At Risk","Churned"
"7901646fdd36a55f564ffaf2dbccaaf7",5,4.80,782.84,17.9,22,1,"RJ","At Risk","Survived"
"791cfcfe22fe4a771ece27f90017da92",1,1.00,315.98,3.5,2,0,"SP","Critical Risk","Churned"
"79565f7d5603b24ddf07ade262547f2f",6,3.83,57.85,3.6,8,0,"SP","Growing","Churned"
"7957cac1a02f45d0a4a7e45626382ec2",1,4.00,364.64,0.0,1,0,"PR","Critical Risk","Churned"
"7994081388d55b9cf976c050653dd359",1,5.00,134.60,9.1,2,0,"SP","Critical Risk","Churned"
"79b93a308a97792cf53ac75f46da00b5",1,5.00,116.04,0.0,1,0,"RJ","Critical Risk","Churned"
"79ebd9a61bac3eaf882805ed4ecfa12a",33,3.95,72.46,10.4,136,1,"PR","Critical Risk","Survived"
"79ed755314cfe6df0daef2c6cd3022cd",3,4.67,172.96,17.7,23,0,"SP","At Risk","Churned"
"79ee721b6f766066a80264402548d359",2,1.00,284.18,0.4,2,0,"SP","At Risk","Churned"
"7a073a40a9d3f1fee8bc45670ea1e909",1,1.00,112.78,0.0,1,0,"PR","Critical Risk","Churned"
"7a241947449cc45dbfda4f9d0798d9d0",11,3.92,136.90,17.2,62,1,"MG","Growing","Survived"
"7a2d2949aea47fab95fd98d6c9f618b1",4,4.50,161.41,16.9,11,1,"PR","At Risk","Survived"
"7a67c85e85bb2ce8582c35f2203ad736",127,4.13,132.69,19.0,1160,1,"SP","High Potential","Survived"
"7a91bf945c6fae0779f1c61ce97fe45c",4,4.50,174.94,4.2,5,0,"RJ","At Risk","Churned"
"7a9c12e235c36247c3c81f50d6ea9cea",5,4.60,219.92,1.1,5,0,"SP","At Risk","Churned"
"7aa4334be125fcdd2ba64b3180029f14",11,4.69,73.50,9.6,217,0,"SP","Growing","Churned"
"7ab0dd5487bab2dc835337b244f689fb",1,5.00,23.46,0.0,1,0,"SP","Critical Risk","Churned"
"7b07b3c7487f0ea825fc6df75abd658b",15,4.60,132.69,19.2,93,1,"SP","Growing","Survived"
"7b0df942f46435babab05d49b744b2c4",9,3.89,423.68,16.9,32,1,"SP","Growing","Survived"
"7b1222c3624aa89b9558b50a2594188c",3,5.00,547.24,16.4,22,1,"SP","At Risk","Survived"
"7bcd7c5f8631701474db233ccf1c094b",10,3.50,80.68,4.5,11,0,"SP","Growing","Churned"
"7c1fea10b5b006671d608b1d7c446ec4",6,3.83,37.74,8.4,14,0,"SP","Growing","Churned"
"7c4402417d51474d4d0cda9557340e40",1,5.00,147.59,0.0,1,0,"SP","Critical Risk","Churned"
"7c67e1448b00f6e969d365cea6b010ab",100,3.47,162.46,18.6,982,1,"SP","Critical Risk","Survived"
"7d456afc660226829370f3173d14520c",1,5.00,125.35,22.8,56,1,"SP","Critical Risk","Survived"
"7d76b645482be4a332374e8223836592",51,4.07,36.44,12.8,176,1,"SP","High Potential","Survived"
"7d948535954aaf8c5d39db007f74372e",3,4.00,59.99,9.3,4,0,"SP","At Risk","Churned"
"7dc8c42cc750eeafea6c85712ffee9bf",1,4.00,265.95,23.0,41,1,"SP","Critical Risk","Survived"
"7ddcbb64b5bc1ef36ca8c151f6ec77df",91,3.98,148.73,11.1,334,1,"SP","Critical Risk","Survived"
"7e1fb0a3ebfb01ffb3a7dae98bf3238d",17,4.04,142.97,18.8,159,1,"SP","High Potential","Survived"
"7e26c750b4cb9f6766f58265ff9ebe95",15,4.22,63.85,8.4,23,0,"MG","Growing","Churned"
"7e3dde9ffba72d5340f9aaf09b4424be",1,1.00,242.03,0.0,1,0,"PR","Critical Risk","Churned"
"7e3f87d16fb353f408d467e74fbd8014",13,4.62,49.44,14.1,92,1,"SP","Growing","Survived"
"7e79d65b5c6f1f544b7daea036acf720",2,4.50,176.53,4.4,4,0,"SP","At Risk","Churned"
"7e93a43ef30c4f03f38b393420bc753a",1,5.00,1423.55,21.5,336,1,"SP","Critical Risk","Survived"
"7e959205cebc10adefcb331f934238a4",2,1.00,273.28,0.5,2,0,"SP","At Risk","Churned"
"7ecef8194babfec876ca720714327841",2,4.50,166.74,9.3,7,0,"SP","At Risk","Churned"
